,page,text,face
8592,0,"rhomboïdal, atténué-aigu à la base, atténué au sommet en pointe obtuse ou rétuse,","Font: 'Times-Roman' (serifed, proportional), size 10.9261, color #000000"
8593,0,"un peu ciliolées, glabres sur la face supérieure. Glomérules floraux inférieurs","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8594,0, axil-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8595,0,"laires, peu nombreux, les autres en épi","Font: 'Times-Roman' (serifed, proportional), size 10.9264, color #000000"
8596,0, terminal,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8597,0," épais, conique, lobé, non folié.","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8598,0,"Fleurs verdâtres. Bractéoles ovales, non rétrécies à l'insertion, acuminées, mucronées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8599,0,"scarieuses, les plus longues 1/3 à 1/2 du périanthe. Fleur ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8600,0,"à 2, rarement 3 sépales.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8601,0,"Akène environ deux fois plus long que le périanthe,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8602,0," ové-oblong,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8603,0," membraneux, lisse,","Font: 'Times-Roman' (serifed, proportional), size 10.9752, color #000000"
8604,0,indéhiscent. Graine bien plus petite que la cavité de l'ovaire.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8605,0,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8606,0, mai-octobre.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8607,0," Nitrophile. Terrains vagues, décombres.","Font: 'Times-Roman' (serifed, proportional), size 9.9677, color #000000"
8608,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8609,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8610,0," Beyrouth (Vt, Mt).","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8611,0, Mi.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8612,0, Qrayé,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8613,0, (Np).,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8614,0,Aire géogr. — Subcosmique. Originaire d'Amérique du Sud.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8615,0,"ACHYRANTHES L. — Plante ou sous-arbrisseaux à feuilles opposées, à ra-","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8616,0,"meaux articulés, à fleurs en épi, hermaphrodites, dotées d'une bractée et de deux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8617,0,"bractéoles. Périanthe à 5, rarement 4 sépales, glabres, inégaux.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8618,0, Étamines,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8619,0," 5 ou 4,","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8620,0,réunies en une cupule à la base. 5 staminodes. Ovaire,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8621,0, uniovulé.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8622,0, Style un peu allongé.,"Font: 'Times-Roman' (serifed, proportional), size 10.9543, color #000000"
8623,0,"Stigmate simple, capité. Fruit ovale ou subglobuleux, indéhiscent, inclus dans le","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8624,0,calice. Graine verticale.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8625,0,Achyranthes,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8626,0, aspera,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000"
8627,0, L. —,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
8628,0, A. argentea,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8629,0, Lam.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
8630,0, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.982, color #000000"
8631,0," CLII, n. 3). —","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
8632,0, ¾.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8633,0, Sous-,"Font: 'Times-Roman' (serifed, proportional), size 11.0226, color #000000"
8634,0,"arbrisseau pubescent, 20-70 cm., à rameaux allongés, rigides, étalés-dressés. Feuilles","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8635,0,"opposées, brièvement pétiolées, ovales ou oblongues, à limbe ovale-lancéolé, glabre","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8636,0,"sur la face supérieure, villeux en dessous, les supérieures plus étroites et plus petites.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8637,0,Épis,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8638,0," pédoncules,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8639,0," dressés, longs et étroits, effilés, denses lors de la floraison, plus lâches","Font: 'Times-Roman' (serifed, proportional), size 10.9571, color #000000"
8640,0,"ensuite. Fleurs 4 cm. de long, luisantes, vertes ou pourprées, étalées puis réfléchies.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8641,0,"Bractée et bractéoles glabres, dépassées par la fleur. Périanthe lancéolé, glabre, à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8642,0,"sépales presque égaux, lancéolés, coriaces. Akène inclus dans le périanthe, non ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8643,0,"à peine accrescent, oblong, glabre, aristé par le style persistant.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8644,0,"Floraison: mars-juillet. Broussailles, vieux murs, rochers ombragés. Très localisée.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8645,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8646,0, Ct.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8647,0," Jardins de Saïda (Mt), entre Saïda et","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8648,0, Damour,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8649,0," (Gaill),","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8650,0," Ouadi Chahrour (Mt), Beyrouth","Font: 'Times-Roman' (serifed, proportional), size 9.9228, color #000000"
8651,0,"(P), route de","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8652,0, Broummana,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8653,0," (Bl),","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8654,0, Nahr Beyrouth en amont du Pont du Pacha (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.87193, color #000000"
8655,0,Aire géogr.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8656,0, —-,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8657,0," Sénégal, Madère, Canaries, Afrique du Nord, Sardaigne, Sicile, Calabre,","Font: 'Times-Roman' (serifed, proportional), size 10, color #000000"
8658,0," Egypte,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8659,0,"Nubie, Arabie, Palestine, Liban. Afrique australe. Une var.","Font: 'Times-Roman' (serifed, proportional), size 9.94867, color #000000"
8660,0, indica,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8661,0, L. d'Afrique et d'Asie tropicales.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8662,0,"ALTERNANTHERA Forsk. — Herbes annuelles ou sous-arbrisseaux, à","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8663,0,"feuilles opposées, sessiles bu pétiolées. Fleurs en glomérules capituliformes, axillaires,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8664,0,"rarement terminaux, pourvues d'une bractée et de deux bractéoles. 5 sépales, libres,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8665,0,"2-3 ou 5 étamines. Ovaire subglobuleux ou ovale. Graine inversée, lenticulaire.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8666,0,Alternanthera,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8667,0, sessilis,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000"
8668,0, (L.) R. Br.,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000"
8669,0, —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8670,0,Gomphrena,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8671,0, sessilis,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000"
8672,0, L.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
8673,0, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8674,0," CLII, n. 4).","Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000"
8675,0,—,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8676,0, ©.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8677,0," Plante verte pluricaule, à tiges couchées, rameuses dès la base, articulées,","Font: 'Times-Roman' (serifed, proportional), size 11.0076, color #000000"
8678,0,"quadrangulaires, portant dans leur jeunesse une ou deux bandes longitudinales à","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8679,0,"poils courts, renflées aux nœuds, ordinairement villeuses à l'aisselle des feuilles.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8680,0,"Feuilles opposées, oblongues-lancéolées, glabres, obtuses ou triangulaires, entières","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8681,0,"ou à peine denticulées. Glomérules floraux à l'aisselle de presque toutes les feuilles,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8682,0,"subglobuleux, blancs, brillants, ordinairement solitaires, de 4-7 mm. de diamètre,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8683,0,"sessiles. Bractées et bractéoles scarieuses, à peu près égales. Sépales subégaux, ovales","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8684,0,"1-nerviés,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8685,0," denticulés l -2 mm. 3 étamines, à filaments soudés à la base. Ovaire","Font: 'Times-Roman' (serifed, proportional), size 11.1353, color #000000"
8686,0,NOUVELLE FLORE ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8687,0,445,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000"
8688,0,obové-subglobuleux.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000"
8689,0," Fruit en forme de samare, dépassant un peu le périanthe,","Font: 'Times-Roman' (serifed, proportional), size 10.9909, color #000000"
8690,0,"1,75 mm. de long.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8691,0,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8692,0, mai-novembre.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8693,0, Lieux très humides.,"Font: 'Times-Roman' (serifed, proportional), size 9.97362, color #000000"
8694,0,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8695,0, Ctlitt.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8696,0, Tyr sur terrains irrigués (Mt).,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8697,0,S.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8698,0, Sy.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8699,0," Marais du Ghab, vers Jisr-ech-Choghour (Pb).","Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000"
8700,0,"Aire géogr. —• Régions tropicales de l'Ancien et du Nouveau Monde. Espagne sud, Afrique du","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8701,0,"Nord,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8702,0," Egypte,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8703,0," Palestine, Liban, Syrie, Caspienne, Iran.","Font: 'Times-Roman' (serifed, proportional), size 9.94867, color #000000"
8704,0,D'autres,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000"
8705,0, Alternanthera,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8706,0, comme,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000"
8707,0, amoena,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8708,0, (Lam.),"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000"
8709,0, Voss et,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8710,0, versicolor,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8711,0, (Lem.),"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
8712,0," Nichols.,","Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8713,0,"sont appréciés, au Liban et en Syrie comme en d'autres pays pour l'ornement des","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8714,0,jardins et surtout la constitution de bordures.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8715,0,Gomphrena globosa,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8716,0," L., à fleurs groupées en","Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
8717,0, pseudo-capitules,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8718,0, d'un rouge-pourpre,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000"
8719,0,"vif ou parfois d'autres teintes, très appréciée comme plante ornementale, ne paraît","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8720,0,pas sortir de culture.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8721,0,THELYGONACEAE,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8722,0,(Genre unique:,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8723,0, Thelygonum),"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8724,0,"THELYGONUM L. — Herbes un peu charnues, à feuilles inférieures oppo-","Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000"
8725,0,"sées, à feuilles supérieures alternes, toutes entières, à stipules larges. Fleurs monoïques","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8726,0,"ou dioïques en cymules sessiles, opposées aux feuilles supérieures, rudimentaires ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8727,0,nulles aux aisselles des feuilles inférieures. Fleurs ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8728,0,"géminées ou ternées, les ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8729,0,et,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
8730,0,les ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000"
