,0,1,2
228,large bordure blanche ou,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 529 of document.pdf
229, blanc-rosé.,"Font: 'Times-Roman' (serifed, proportional), size 10.9583, color #000000",page 529 of document.pdf
230, Pétales blancs.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 529 of document.pdf
231,Floraison: mars-mai. Lieux sablonneux humides. Rare et fugace.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 529 of document.pdf
232,L.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 529 of document.pdf
233, Ct.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",page 529 of document.pdf
234," Beyrouth (Pr, Vt), Bouchriyé (Mt), sous Beit","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 529 of document.pdf
235, Méri,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",page 529 of document.pdf
236, (Np).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 529 of document.pdf
237,"Aire géogr. — Europe, Afrique du Nord, Turquie, Liban, Palestine.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",page 529 of document.pdf
238,"TELEPHIUM L. — Herbes un peu charnues, à feuilles alternes, stipulées.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 529 of document.pdf
239,"Calice à 5 sépales. Corolle à 5 pétales, 5 étamines. 3 styles. Capsule à 3-4 valves.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 529 of document.pdf
240,NOUVELLE FLORE ,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
241,453,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
242,Telephium,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",page 530 of document.pdf
243," imperati L.,","Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",page 530 of document.pdf
244, var.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
245, orientale,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",page 530 of document.pdf
246, Boiss.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
247, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",page 530 of document.pdf
248," CLVI,","Font: 'Times-Roman' (serifed, proportional), size 10.9433, color #000000",page 530 of document.pdf
249, n. 9). — Plante,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
250,"un peu ligneuse au collet, mais à tiges toutes herbacées, couchées, allongées, pouvant","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
251,"atteindre 40 cm. ou plus. Feuilles très brièvement stipulées, alternes (oblongues-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
252,spatulées obtuses dans la,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
253," forme-type,","Font: 'Times-Roman' (serifed, proportional), size 10.9611, color #000000",page 530 of document.pdf
254, oblongues-lancéolées,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",page 530 of document.pdf
255, subaiguëes dans la var.).,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
256,Sépales,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
257," oblongs-linéaires,","Font: 'Times-Roman' (serifed, proportional), size 10.9706, color #000000",page 530 of document.pdf
258," obtus, un peu carénés, à marge membraneuse. Pétales","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
259,"oblongs égalant les sépales. Capsule pyramidale, triangulaire au sommet, luisante,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
260,"brun-clair, dépassant (dans la var.) d'un tiers le calice.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
261,Floraison:,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
262, juin-juillet.,"Font: 'Times-Roman' (serifed, proportional), size 9.00229, color #000000",page 530 of document.pdf
263, Montagnes sur,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
264, sols,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 530 of document.pdf
265, fertiles.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
266,L.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
267, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
268,Mm.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
269, Cèdres de Barouk,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
270," (Mt),","Font: 'Times-Roman' (serifed, proportional), size 8.89877, color #000000",page 530 of document.pdf
271, Jab. Barouk,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
272," (Hartm,","Font: 'Times-Roman' (serifed, proportional), size 8.99063, color #000000",page 530 of document.pdf
273," Np), Khan Sannine (Mt, Pb),","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
274," Hadeth,","Font: 'Times-Roman' (serifed, proportional), size 8.99063, color #000000",page 530 of document.pdf
275,Hasroun,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
276," (Bl),","Font: 'Times-Roman' (serifed, proportional), size 8.88474, color #000000",page 530 of document.pdf
277, Cèdres,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
278," (Bl,","Font: 'Times-Roman' (serifed, proportional), size 8.9293, color #000000",page 530 of document.pdf
279," Pr, Sam, Mt, Pb).","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
280, Me.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
281, 'Ayyoun Ourgouch (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
282, Hem.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.90172, color #000000",page 530 of document.pdf
283, Hermon,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
284, (Gaill).,"Font: 'Times-Roman' (serifed, proportional), size 8.93052, color #000000",page 530 of document.pdf
285,Aire géogr. — Var.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
286, orientale :,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
287," Grèce, Crète, Turquie, Arménie, Iraq, Iran, Syrie, Liban. L'espèce;","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
288,"Europe moyenne et méridionale, Afrique du Nord.","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
289,"HERNIARIA L. — Herbes cespiteuses, annuelles ou vivaces, parfois sous-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
290,"frutescentes, à rameaux couchés et feuilles supérieures souvent alternes. Fleurs très","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
291,"petites. Calice à 4 ou 5 sépales piano-concaves. Pétales filiformes. Étamines 5,4 ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
292,"2. Styles 2, libres.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
293,Plantes à 5 sépales,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
294,Espèces annuelles,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
295,"Calices glabres, très petits","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
296, ,"Font: 'Times-Roman' (superscript, serifed, proportional), size 5.85, color #000000",page 530 of document.pdf
297,: ;,"Font: 'Times-Roman' (serifed, proportional), size 5.85, color #000000",page 530 of document.pdf
298,H.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.36558, color #000000",page 530 of document.pdf
299, glabra,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
300, L.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
301,"Calices hirsutes, mais à","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
302, pilosité,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 530 of document.pdf
303," peu dense, ainsi que les feuilles","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
304,;,"Font: 'Times-Roman' (serifed, proportional), size 9, color #000000",page 530 of document.pdf
305, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
306,H. hirsuta,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
307, L.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
308,Calices et feuilles à pilosité dense,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
309,H. cinerea,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
310, Lam.,"Font: 'Times-Roman' (serifed, proportional), size 8.98527, color #000000",page 530 of document.pdf
311, et D. C,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
312,"Espèce vivace, à calices hirsutes, et tiges légèrement ligneuses à la base","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
313,H.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
314, incana,"Font: 'Times-Italic' (italic, serifed, proportional), size 9, color #000000",page 530 of document.pdf
315, Lam.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
316,"Plantes à 4 sépales, inégaux","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
317,"Sépales très inégaux, les deux intérieurs 4 fois plus courts que les deux autres. Tige","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
318,peu lignifiée,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
319, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
320,H.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
321, hemistemon,"Font: 'Times-Italic' (italic, serifed, proportional), size 9, color #000000",page 530 of document.pdf
322, J. Gay.,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
323,"Sépales extérieurs plus larges, mais non plus longs que les intérieurs. Souche fortement","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
324,ligneuse,"Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
325, ,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
326,H. arabica,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
327, Hand.-Mazz.,"Font: 'Times-Roman' (serifed, proportional), size 8.98356, color #000000",page 530 of document.pdf
328,Herniaria hirsuta,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",page 530 of document.pdf
329, L.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
330, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",page 530 of document.pdf
331," CLV, n. 5). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
332, ®.,"Font: 'Times-Roman' (serifed, proportional), size 11.0076, color #000000",page 530 of document.pdf
333," Tiges couchées, pouvant","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
334,"atteindre 20 cm. ou plus, à rameaux souvent peu serrés, garnies de poils courts","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
335,"ainsi que les feuilles, celles-ci souvent peu hispides à la face supérieure, ciliées à la","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
336,"marge. Fleurs sessiles en têtes serrées, à l'aisselle des feuilles des ramules. Calices","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
337,"à 5 sépales, couverts de poils courts, sauf à l'extrémité, munie d'une ou plusieurs","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
338,soies plus longues.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",page 530 of document.pdf
339,"Floraison: mars-juin. Terrains vagues, pâturages. Moins abondante que","Font: 'Times-Roman' (serifed, proportional), size 8.95489, color #000000",page 530 of document.pdf
