,page,text,face,h1,h2
207,451,"la précédente, vivace, dotée de stipules connées, à poils urticants peu nombreux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",360.09698486328125,374.77099609375
208,451,"mais très actifs, mais s'en sépare par ses feuilles bien plus longuement","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",372.09698486328125,386.77099609375
209,451," acuminées,","Font: 'Times-Roman' (serifed, proportional), size 10.9543, color #000000",372.09698486328125,386.77099609375
210,451,"sa base non ligneuse et fragile, la taille de ses tiges pouvant aller jusqu'à un mètre.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",384.09698486328125,398.77099609375
211,451,Les inflorescences ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",396.09698486328125,410.77099609375
212,451,seules ont été observées et décrites. Proches de celles de,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",396.09698486328125,410.77099609375
213,451," fragilis,","Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",397.218994140625,410.6499938964844
214,451,"elles sont courtes, non rameuses, denses, multiflores.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",408.09698486328125,422.77099609375
215,451,Bords du Jourdain et du Lac,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",420.09698486328125,434.77099609375
216,451, Houle.,"Font: 'Times-Roman' (serifed, proportional), size 10.9345, color #000000",420.09698486328125,434.77099609375
217,451,PARIETARIA,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",438.5769958496094,453.2510070800781
218,451," L. — Herbes annuelles ou vivaces, à feuilles non stipulées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",438.5769958496094,453.2510070800781
219,451,"alternes, 3-nerviées à la base, pourvues de cystolithes punctiformes. Inflorescences","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",450.09698486328125,464.77099609375
220,451,disposées par 2 à la base,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",461.61700439453125,476.291015625
221,451, d'un,"Font: 'Times-Roman' (serifed, proportional), size 11.1234, color #000000",461.61700439453125,476.291015625
222,451, ramule,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",461.61700439453125,476.291015625
223,451," axillaire souvent avorté, en","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",461.61700439453125,476.291015625
224,451, cymes,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",461.61700439453125,476.291015625
225,451, d'abord,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",461.61700439453125,476.291015625
226,451,"bipares, puis unipares dans leurs dernières ramifications, lâches ou denses,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",473.1369934082031,487.8110046386719
227,451, 3-multi-,"Font: 'Times-Roman' (serifed, proportional), size 11.0342, color #000000",473.1369934082031,487.8110046386719
228,451,"flores. Fleurs à 1-3 bractées foliacées, libres ou plus ou moins soudées à la base entre","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",484.656982421875,499.33099365234375
229,451,"elles ou même avec celles des fleurs voisines et les entrenœuds intermédiaires, for-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",496.177001953125,510.85101318359375
230,451,mant ainsi une sorte d'involucre autour des fleurs. De celles-ci les latérales sont,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",507.697021484375,522.3710327148438
231,451,ordinairement hermaphrodites et les médianes ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",519.2169799804688,533.8909912109375
232,451,. Fleurs hermaphr. à 4 sépales,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",519.2169799804688,533.8909912109375
233,451,concrescents à la base en un tube,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",530.7369995117188,545.4110107421875
234,451," campanule,","Font: 'Times-Roman' (serifed, proportional), size 10.9631, color #000000",530.7369995117188,545.4110107421875
235,451, accrescent après l'anthèse. 4 étamines.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",530.7369995117188,545.4110107421875
236,451,Fleur ,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",542.2569580078125,556.9309692382812
237,451,"à périanthe tubuleux, renflé, à limbe 4-fide, à lobes connivents. Ovaire libre,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",542.2569580078125,556.9309692382812
238,451,"droit, ové ou oblong, uniloculaire. Akène droit, ové,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",553.7769775390625,568.4509887695312
239,451, luisant,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",553.7769775390625,568.4509887695312
240,451, et,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",553.7769775390625,568.4509887695312
241,451, lisse.,"Font: 'Times-Roman' (serifed, proportional), size 10.9099, color #000000",553.7769775390625,568.4509887695312
242,451,"Plante vivace, généralement pluricaule, par ailleurs très variable, herbacée ou sous-frutescente,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",570.18994140625,583.5299682617188
243,451,"à feuilles plus ou moins longues, pétiolées ou sessiles, caractérisée surtout par le périanthe des","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",579.5499877929688,592.8900146484375
244,451,fleurs fertiles accrescent en tube,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",588.9099731445312,602.25
245,451,P.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.85539, color #000000",600.5760498046875,611.4429931640625
246,451, judaica,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.94979, color #000000",600.5760498046875,611.4429931640625
247,451, L.,"Font: 'Times-Roman' (serifed, proportional), size 8.94222, color #000000",599.6682739257812,611.5408935546875
248,452,NOUVELLE FLORE ,"Font: 'Times-Roman' (serifed, proportional), size 9.16311, color #000000",19.828311920166016,31.700912475585938
249,452,375,"Font: 'Times-Roman' (serifed, proportional), size 9.16311, color #000000",19.828311920166016,31.700912475585938
250,452,Plantes annuelles ou au plus pérennantes,"Font: 'Times-Roman' (serifed, proportional), size 9.16311, color #000000",42.868289947509766,54.74089050292969
251,452,"plus ou moins pérennante, mais à racine peu épaisse. Fleurs hermaphrodites entourées de","Font: 'Times-Roman' (serifed, proportional), size 9.16311, color #000000",54.628299713134766,66.50090026855469
252,452,deux bractées,"Font: 'Times-Roman' (serifed, proportional), size 9.16311, color #000000",64.22827911376953,76.10087585449219
253,452," accrescentes,","Font: 'Times-Roman' (serifed, proportional), size 9.15611, color #000000",64.22827911376953,76.10087585449219
254,452," inégales, les dépassant, connées","Font: 'Times-Roman' (serifed, proportional), size 9.16311, color #000000",64.22827911376953,76.10087585449219
255,452,P. eretica,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.91423, color #000000",74.73611450195312,85.60301208496094
256,452, L.,"Font: 'Times-Roman' (serifed, proportional), size 8.91423, color #000000",73.82831573486328,85.70091247558594
257,452,"franchement annuelles, à feuilles petites","Font: 'Times-Roman' (serifed, proportional), size 9.16311, color #000000",85.34827423095703,97.22087097167969
258,452,périanthes et bractées non accrescents,"Font: 'Times-Roman' (serifed, proportional), size 9.16311, color #000000",97.10828399658203,108.98088073730469
259,452,P.,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.85539, color #000000",108.33609008789062,119.20298767089844
260,452, lusitanica,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.94988, color #000000",108.33609008789062,119.20298767089844
261,452, L.,"Font: 'Times-Roman' (serifed, proportional), size 8.85539, color #000000",107.42829132080078,119.30088806152344
262,452,"bractées des fleurs très développées, non connées, largement ovales, involucrantes","Font: 'Times-Roman' (serifed, proportional), size 9.16311, color #000000",118.46833038330078,130.34092712402344
263,452,P. alsinifolia,"Font: 'Times-Italic' (italic, serifed, proportional), size 8.85539, color #000000",129.21609497070312,140.08299255371094
264,452, Del.,"Font: 'Times-Roman' (serifed, proportional), size 8.85539, color #000000",128.30828857421875,140.18089294433594
265,452,Parietaria judaica,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",143.2360076904297,158.47100830078125
266,452," L. (Strand,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",143.13699340820312,157.81100463867188
267,452, Fior.,"Font: 'Times-Roman' (serifed, proportional), size 11.0198, color #000000",143.13699340820312,157.81100463867188
268,452, Pal. 1756) —,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",143.13699340820312,157.81100463867188
269,452, P.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",144.25900268554688,157.69000244140625
270,452, officinalis,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000",144.25900268554688,157.69000244140625
271,452," L.,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",143.13699340820312,157.81100463867188
272,452, ssp.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.8832, color #000000",144.25900268554688,157.69000244140625
273,452, judaica,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",144.25900268554688,157.69000244140625
274,452,(L.),"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",154.89700317382812,169.57101440429688
275,452," Béguinot,","Font: 'Times-Roman' (serifed, proportional), size 11.003, color #000000",154.89700317382812,169.57101440429688
276,452, P. diffusa,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",156.01901245117188,169.45001220703125
277,452, Mert.,"Font: 'Times-Roman' (serifed, proportional), size 11.0057, color #000000",154.89700317382812,169.57101440429688
278,452," et Koch,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",154.89700317382812,169.57101440429688
279,452, P.,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",156.01901245117188,169.45001220703125
280,452, ramiflora,"Font: 'Times-Italic' (italic, serifed, proportional), size 11, color #000000",156.01901245117188,169.45001220703125
281,452," Moench (P. CXXIII, n. 3). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",154.89700317382812,169.57101440429688
282,452,2J..,"Font: 'Times-Roman' (serifed, proportional), size 10.9628, color #000000",166.656982421875,181.33099365234375
283,452, Plante entièrement herbacée ou sous-frutescente à la base. Tige plus ou moins,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",166.656982421875,181.33099365234375
284,452,"villeuse, à poils courts, dressée ou diffuse, très feuillée, simple ou rameuse. Feuilles","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",178.4169921875,193.09100341796875
285,452,tantôt,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",190.177001953125,204.85101318359375
286,452," oblongues-lancéolées,","Font: 'Times-Roman' (serifed, proportional), size 10.9767, color #000000",190.177001953125,204.85101318359375
287,452," pouvant atteindre 10 cm., tantôt ovales, souvent ré-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",190.177001953125,204.85101318359375
288,452,"duites, plus ou moins pubescentes, en coin ou arrondies à la base, longuement ou","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",201.93698120117188,216.61099243164062
289,452,"très brièvement pétiolées. Inflorescences à l'aisselle des feuilles, 3-10 mm. de dia-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",213.69699096679688,228.37100219726562
290,452,"mètre, pauciflores, denses, à bractées nettement concrescentes à la base, à périanthe","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",225.45700073242188,240.13101196289062
291,452,"des fleurs fertiles accrescent après l'anthèse, devenant tubuleux, et plus ou moins","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",237.21697998046875,251.8909912109375
292,452,teinté de,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",248.97698974609375,263.6510009765625
293,452, brun-rouillé.,"Font: 'Times-Roman' (serifed, proportional), size 10.964, color #000000",248.97698974609375,263.6510009765625
294,452,"La forme à feuilles nettement pétiolées, la plus répandue, présente en Europe","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",266.73699951171875,281.4110107421875
295,452,"et en Afrique du Nord, est aussi prédominante dans nos contrées, et correspond aux","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",278.2569885253906,292.9309997558594
296,452,désignations de,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",289.7769775390625,304.45098876953125
297,452, P. diffusa,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",290.89898681640625,304.3299865722656
298,452, Mert. et Koch et de,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",289.7769775390625,304.45098876953125
299,452, ramiflora,"Font: 'Times-Italic' (italic, serifed, proportional), size 10.9449, color #000000",290.89898681640625,304.3299865722656
300,452, Moench. Ces deux,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",289.7769775390625,304.45098876953125
